EmployeeID,Age,Gender,MaritalStatus,Department,DistanceFromHome,Education,EducationField,JobRole,JobLevel,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,TotalWorkingYears,ManagerChangesLast2Yrs,MonthlyIncome,PercentSalaryHike,StockOptionLevel,OverTime,BusinessTravel,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,TrainingTimesLastYear,Attrition
E100490,42,Male,Married,Human Resources,2,2,Medical,Human Resources,3,7,1,0,1,5,10,0,14714,22,1,No,Travel_Rarely,3,2,4,1,2,3,6,No
E100491,38,Male,Married,Research & Development,25,2,Marketing,Manufacturing Director,2,4,1,1,2,1,15,0,10444,19,2,No,Travel_Rarely,4,2,4,1,4,3,5,No
E100492,53,Male,Married,Research & Development,13,1,Human Resources,Laboratory Technician,3,0,0,0,0,6,0,0,12709,16,0,No,Non-Travel,1,3,3,4,2,3,1,No
E100493,27,Female,Married,Research & Development,2,3,Life Sciences,Manufacturing Director,2,2,0,0,0,5,10,0,8763,14,1,Yes,Travel_Rarely,1,2,4,4,4,3,1,No
E100494,54,Female,Single,Research & Development,19,2,Life Sciences,Manufacturing Director,4,1,0,0,0,7,5,0,16040,23,2,No,Non-Travel,4,2,3,1,2,3,1,No
E100495,26,Male,Married,Human Resources,26,4,Life Sciences,Human Resources,1,0,0,0,0,5,1,0,5025,12,1,No,Non-Travel,1,4,4,2,4,3,2,No
E100496,41,Female,Divorced,Research & Development,2,5,Human Resources,Healthcare Representative,4,3,2,1,2,8,14,0,14581,13,0,Yes,Travel_Rarely,1,3,3,1,2,3,6,No
E100497,52,Male,Married,Research & Development,3,5,Life Sciences,Healthcare Representative,3,10,2,5,6,9,11,1,13874,15,2,No,Travel_Rarely,1,1,1,2,2,3,2,No
E100498,52,Female,Married,Sales,6,4,Medical,Manager,3,5,2,2,1,1,15,0,13079,18,0,No,Travel_Rarely,3,3,4,2,2,3,4,No
E100499,53,Male,Single,Research & Development,3,2,Human Resources,Laboratory Technician,4,1,0,0,0,6,7,0,17314,22,3,Yes,Travel_Rarely,2,4,4,3,2,3,5,No
E100500,35,Female,Married,Research & Development,10,1,Other,Manufacturing Director,1,4,1,0,2,4,7,0,7317,20,3,No,Travel_Rarely,2,3,1,3,4,3,6,No
E100501,56,Male,Divorced,Research & Development,24,3,Human Resources,Research Scientist,1,14,6,2,7,0,14,0,6581,12,1,No,Travel_Rarely,3,1,2,4,3,3,2,No
E100502,49,Female,Married,Sales,27,5,Human Resources,Sales Representative,5,6,4,0,3,2,10,0,21026,15,3,No,Travel_Rarely,3,2,4,2,2,3,3,No
E100503,41,Female,Divorced,Research & Development,6,3,Marketing,Healthcare Representative,2,5,3,1,0,3,6,3,9661,24,0,No,Travel_Frequently,3,3,2,1,2,4,6,Yes
E100504,40,Female,Married,Sales,23,1,Marketing,Sales Representative,5,17,14,2,9,1,31,3,19634,19,1,Yes,Travel_Rarely,1,4,1,2,2,3,1,No
E100505,49,Male,Married,Sales,16,5,Marketing,Sales Representative,1,8,2,1,6,6,14,0,7715,12,2,Yes,Travel_Rarely,4,4,4,4,2,4,1,No
E100506,54,Male,Single,Research & Development,17,3,Technical Degree,Manager,4,0,0,0,0,0,14,2,17537,25,0,No,Non-Travel,4,3,2,2,2,3,0,No
E100507,29,Male,Married,Research & Development,19,1,Medical,Laboratory Technician,2,2,1,0,0,2,10,0,10147,18,2,No,Travel_Rarely,1,2,4,2,1,3,0,Yes
E100508,30,Male,Married,Research & Development,3,3,Human Resources,Healthcare Representative,4,16,5,6,10,8,28,0,21047,13,2,No,Travel_Rarely,1,2,4,4,1,3,3,No
E100509,40,Male,Married,Research & Development,18,2,Human Resources,Laboratory Technician,5,3,0,1,1,1,3,1,18979,18,2,No,Travel_Rarely,3,4,3,2,2,3,0,No
E100510,42,Female,Married,Sales,7,1,Marketing,Sales Representative,3,0,0,0,0,4,11,3,15394,14,2,No,Travel_Rarely,3,4,2,3,2,3,5,No
E100511,52,Male,Divorced,Research & Development,9,3,Human Resources,Manufacturing Director,4,3,1,1,2,3,4,0,15823,14,0,No,Non-Travel,2,1,3,4,2,3,4,No
E100512,58,Male,Single,Research & Development,20,2,Other,Research Scientist,5,5,3,2,4,2,15,0,17960,22,3,No,Travel_Rarely,3,2,3,3,3,3,4,No
E100513,47,Male,Divorced,Sales,12,2,Human Resources,Sales Executive,5,30,20,5,28,4,35,0,22498,17,0,Yes,Travel_Rarely,1,3,2,4,4,3,6,No
E100514,34,Male,Single,Research & Development,5,1,Life Sciences,Healthcare Representative,5,1,0,0,0,5,8,0,17605,15,3,No,Travel_Frequently,2,4,2,2,2,3,1,No
E100515,37,Female,Married,Research & Development,3,4,Other,Laboratory Technician,3,3,2,0,2,0,9,1,13564,14,2,No,Travel_Rarely,3,4,3,3,3,3,4,No
E100516,42,Male,Single,Research & Development,11,5,Other,Manager,3,10,3,1,5,1,18,2,15086,17,3,No,Travel_Rarely,2,4,4,3,3,3,0,No
E100517,39,Female,Single,Research & Development,25,1,Human Resources,Laboratory Technician,3,2,0,0,0,0,15,2,13768,22,2,No,Travel_Frequently,2,4,4,1,2,3,3,Yes
E100518,30,Male,Married,Research & Development,4,2,Technical Degree,Research Scientist,2,0,0,0,0,2,1,0,7931,13,1,Yes,Travel_Frequently,3,2,1,3,4,4,5,No
E100519,36,Female,Single,Research & Development,5,2,Marketing,Manager,3,14,11,8,2,7,25,0,14957,25,2,No,Travel_Rarely,4,4,4,3,1,3,4,Yes
E100520,53,Female,Married,Research & Development,1,1,Medical,Healthcare Representative,3,3,2,0,2,7,11,0,11734,19,3,No,Travel_Rarely,1,2,2,2,2,3,1,Yes
E100521,29,Male,Divorced,Sales,27,4,Medical,Sales Representative,3,3,2,1,1,3,6,1,13520,24,1,No,Travel_Rarely,1,1,2,3,2,3,1,No
E100522,58,Female,Single,Research & Development,28,5,Life Sciences,Research Scientist,4,4,3,0,3,5,14,1,18459,23,1,Yes,Travel_Rarely,2,1,1,3,1,3,5,No
E100523,36,Male,Married,Research & Development,29,3,Medical,Manager,3,0,0,0,0,8,14,0,15691,15,2,Yes,Travel_Rarely,4,3,2,3,4,3,0,No
E100524,29,Female,Married,Research & Development,18,1,Medical,Laboratory Technician,2,13,11,1,9,6,15,1,9572,22,0,No,Travel_Rarely,4,4,3,2,1,3,4,No
E100525,26,Male,Married,Research & Development,12,5,Marketing,Laboratory Technician,5,2,1,0,0,1,8,0,19649,13,3,No,Travel_Rarely,3,3,1,4,2,3,0,No
E100526,24,Female,Single,Research & Development,13,5,Marketing,Healthcare Representative,4,2,0,0,1,1,6,0,16344,12,1,No,Travel_Rarely,3,2,1,2,2,3,1,No
E100527,45,Female,Single,Research & Development,9,2,Technical Degree,Research Scientist,1,0,0,0,0,2,12,1,8044,17,0,No,Non-Travel,1,3,4,3,3,3,3,No
E100528,31,Female,Single,Sales,2,3,Life Sciences,Manager,3,2,1,0,0,7,6,0,13309,22,2,No,Travel_Rarely,3,3,4,4,1,3,4,No
E100529,48,Female,Single,Research & Development,5,1,Medical,Laboratory Technician,5,8,7,0,6,9,19,0,18570,17,2,Yes,Travel_Rarely,3,4,3,2,3,3,6,No
E100530,36,Male,Single,Research & Development,13,2,Technical Degree,Manager,5,8,3,4,5,8,20,0,20500,22,2,Yes,Travel_Rarely,2,2,3,2,3,3,3,Yes
E100531,33,Male,Married,Sales,16,2,Life Sciences,Sales Representative,4,13,5,7,1,2,14,0,17768,23,2,No,Travel_Rarely,4,2,4,4,3,4,5,No
E100532,22,Male,Divorced,Human Resources,16,4,Other,Manager,1,2,1,0,1,8,7,1,6932,15,3,Yes,Travel_Rarely,4,4,4,1,3,3,4,No
E100533,52,Male,Divorced,Research & Development,24,5,Medical,Healthcare Representative,2,6,5,2,1,9,11,1,11333,14,1,No,Travel_Frequently,3,2,3,3,1,4,1,Yes
E100534,29,Female,Married,Research & Development,3,1,Medical,Laboratory Technician,5,3,2,0,1,7,14,1,18245,23,3,Yes,Travel_Rarely,3,1,4,1,1,3,4,Yes
E100535,42,Male,Single,Sales,22,1,Marketing,Sales Representative,5,8,5,1,4,4,11,1,22504,21,1,No,Travel_Frequently,3,4,1,3,1,3,1,No
E100536,38,Female,Single,Sales,4,1,Human Resources,Sales Representative,5,6,4,1,0,9,10,0,17094,12,0,No,Travel_Rarely,1,4,3,3,2,3,2,No
E100537,53,Female,Single,Human Resources,11,2,Life Sciences,Manager,5,2,0,0,1,2,8,1,22284,12,0,No,Travel_Frequently,1,4,4,1,4,3,1,Yes
E100538,40,Female,Single,Sales,23,4,Medical,Manager,4,2,1,0,1,6,15,1,18935,17,1,No,Travel_Rarely,2,1,2,1,3,3,1,No
E100539,33,Male,Married,Research & Development,26,3,Life Sciences,Manufacturing Director,1,1,0,0,0,8,8,0,6980,20,2,No,Travel_Rarely,1,2,2,3,2,3,5,No
E100540,56,Female,Married,Research & Development,14,2,Technical Degree,Laboratory Technician,5,4,3,1,0,5,9,1,20960,17,0,No,Non-Travel,4,1,3,4,1,3,4,No
E100541,59,Female,Married,Sales,29,3,Technical Degree,Sales Representative,2,16,4,6,5,2,20,0,9851,14,3,No,Travel_Rarely,1,1,2,4,1,3,3,No
E100542,56,Male,Married,Sales,3,4,Human Resources,Sales Representative,2,1,0,0,0,4,12,2,8917,24,1,Yes,Travel_Rarely,4,1,2,1,2,3,1,No
E100543,31,Female,Divorced,Research & Development,16,5,Medical,Research Scientist,3,0,0,0,0,6,2,0,10865,14,0,No,Travel_Rarely,1,3,1,1,3,4,4,No
E100544,48,Female,Divorced,Human Resources,22,1,Marketing,Human Resources,5,0,0,0,0,7,6,0,16840,14,1,No,Travel_Rarely,1,2,3,2,1,3,1,Yes
E100545,22,Male,Single,Research & Development,15,3,Medical,Laboratory Technician,5,7,3,2,3,3,14,2,20466,21,2,No,Travel_Frequently,2,2,2,4,3,4,0,Yes
E100546,52,Male,Divorced,Research & Development,28,2,Life Sciences,Manufacturing Director,5,2,0,0,1,1,4,1,17359,12,1,No,Travel_Rarely,3,4,4,4,3,3,0,No
E100547,40,Male,Divorced,Research & Development,10,3,Other,Manager,5,1,0,0,0,9,5,0,21163,23,0,Yes,Travel_Rarely,3,4,3,3,4,3,0,No
E100548,46,Male,Married,Research & Development,9,5,Technical Degree,Healthcare Representative,5,2,1,0,1,1,12,1,19615,23,1,No,Travel_Rarely,3,3,3,2,1,3,0,No
E100549,60,Male,Married,Research & Development,11,1,Life Sciences,Laboratory Technician,2,5,2,0,4,2,6,0,10184,19,0,Yes,Travel_Rarely,2,1,2,3,2,3,3,No
E100550,28,Male,Married,Research & Development,16,3,Human Resources,Manager,1,3,2,1,1,7,12,1,7467,11,0,No,Travel_Rarely,4,4,2,2,4,3,5,No
E100551,35,Male,Divorced,Research & Development,10,5,Technical Degree,Healthcare Representative,1,6,3,1,2,0,15,0,7094,25,0,Yes,Travel_Frequently,1,2,1,4,3,3,1,Yes
E100552,29,Male,Divorced,Research & Development,17,2,Marketing,Manufacturing Director,3,2,1,1,0,6,13,2,12607,18,3,No,Travel_Rarely,2,4,4,3,2,3,0,No
E100553,26,Female,Single,Sales,19,4,Technical Degree,Sales Executive,2,3,1,1,0,5,6,0,9165,16,2,No,Travel_Rarely,4,1,1,2,4,3,4,No
E100554,27,Male,Married,Human Resources,2,2,Other,Human Resources,5,0,0,0,0,1,11,0,21583,25,2,No,Travel_Rarely,2,3,1,3,4,3,0,No
E100555,34,Female,Married,Sales,24,1,Medical,Sales Representative,1,0,0,0,0,8,3,1,6216,23,1,No,Travel_Rarely,2,1,4,2,4,3,2,Yes
E100556,55,Male,Married,Sales,23,2,Other,Sales Executive,4,3,1,1,2,4,14,0,15724,20,1,No,Travel_Rarely,4,4,2,1,3,3,2,No
E100557,24,Male,Single,Research & Development,2,2,Other,Manufacturing Director,4,1,0,0,0,1,13,0,18467,17,0,No,Travel_Rarely,3,3,1,3,3,3,5,No
E100558,30,Male,Divorced,Research & Development,6,2,Medical,Manager,4,4,1,1,1,2,11,0,14400,22,2,Yes,Non-Travel,1,3,3,1,1,4,3,No
E100559,57,Male,Married,Research & Development,19,2,Technical Degree,Manager,5,0,0,0,0,6,2,0,19859,15,1,No,Travel_Frequently,3,1,1,2,4,3,6,No
E100560,59,Male,Divorced,Research & Development,8,1,Human Resources,Manufacturing Director,5,0,0,0,0,6,4,2,18633,16,1,No,Travel_Rarely,2,4,4,3,2,3,2,No
E100561,26,Female,Divorced,Research & Development,26,5,Medical,Manufacturing Director,3,10,7,1,7,9,20,2,15506,16,2,No,Travel_Rarely,4,1,1,2,3,3,4,Yes
E100562,44,Male,Married,Sales,29,3,Medical,Manager,3,4,1,1,3,0,8,0,14734,23,0,No,Travel_Rarely,2,4,1,2,4,3,0,No
E100563,19,Female,Married,Research & Development,3,4,Marketing,Laboratory Technician,3,6,5,3,4,9,7,0,13910,19,1,No,Travel_Rarely,3,4,3,1,2,3,2,No
E100564,22,Female,Married,Research & Development,26,3,Technical Degree,Healthcare Representative,4,9,5,5,3,3,17,0,17038,20,0,No,Travel_Rarely,3,2,4,3,3,3,2,No
E100565,46,Male,Single,Research & Development,14,3,Medical,Research Scientist,5,3,1,1,2,5,6,0,17207,23,2,No,Travel_Rarely,3,3,3,4,2,3,3,No
E100566,54,Male,Married,Research & Development,25,4,Human Resources,Research Scientist,4,7,2,4,1,7,15,0,18671,14,2,No,Travel_Rarely,1,4,2,2,2,3,2,No
E100567,55,Female,Single,Sales,16,1,Life Sciences,Sales Executive,3,3,1,1,2,2,11,0,13261,22,1,No,Travel_Rarely,3,1,4,1,1,4,0,No
E100568,36,Male,Married,Research & Development,1,4,Technical Degree,Manager,5,1,0,0,0,2,2,0,16352,21,1,No,Travel_Frequently,1,1,1,4,3,3,5,No
E100569,25,Male,Single,Research & Development,21,1,Marketing,Laboratory Technician,2,2,1,0,0,7,10,0,10763,22,2,No,Travel_Rarely,1,2,3,1,3,3,6,Yes
E100570,18,Female,Single,Research & Development,3,3,Other,Manufacturing Director,1,3,1,0,2,7,11,0,6581,23,0,Yes,Travel_Rarely,3,2,3,1,3,3,5,Yes
E100571,39,Male,Single,Research & Development,22,1,Medical,Research Scientist,1,1,0,0,0,7,2,0,5136,15,0,Yes,Travel_Rarely,4,2,4,1,3,3,5,Yes
E100572,34,Female,Single,Human Resources,26,5,Human Resources,Human Resources,3,2,1,0,1,0,12,1,15175,14,3,Yes,Travel_Rarely,2,3,3,2,1,4,6,No
E100573,24,Female,Married,Research & Development,18,4,Technical Degree,Laboratory Technician,4,2,0,1,0,7,14,3,16893,11,2,Yes,Travel_Rarely,2,2,4,4,1,3,1,No
E100574,42,Male,Married,Human Resources,9,5,Human Resources,Human Resources,2,0,0,0,0,7,5,1,8875,20,1,Yes,Travel_Rarely,1,3,2,2,4,3,0,Yes
E100575,21,Male,Married,Research & Development,6,3,Human Resources,Manager,5,0,0,0,0,1,8,3,20723,16,2,No,Travel_Rarely,1,2,4,2,3,4,2,Yes
E100576,53,Male,Single,Sales,23,4,Other,Sales Executive,4,0,0,0,0,8,3,0,17472,15,1,No,Travel_Rarely,1,3,4,3,2,3,2,No
E100577,23,Male,Single,Sales,21,3,Marketing,Sales Executive,3,0,0,0,0,6,1,1,10388,14,0,No,Travel_Rarely,2,4,2,4,1,3,6,Yes
E100578,48,Male,Single,Research & Development,25,5,Technical Degree,Manager,4,2,1,0,1,7,8,1,17176,16,1,No,Non-Travel,1,2,2,3,2,3,2,No
E100579,36,Female,Single,Sales,1,3,Medical,Manager,3,4,1,1,3,1,18,0,15402,22,3,No,Travel_Rarely,4,3,1,1,2,3,3,Yes
E100580,56,Male,Divorced,Sales,21,4,Marketing,Sales Executive,1,1,0,0,0,3,9,0,6189,15,0,Yes,Travel_Rarely,4,4,3,4,2,3,4,No
E100581,44,Male,Single,Human Resources,27,4,Medical,Manager,1,10,6,2,6,6,15,0,7476,13,3,Yes,Travel_Rarely,1,2,2,4,4,4,0,No
E100582,27,Female,Married,Research & Development,10,3,Life Sciences,Healthcare Representative,4,8,3,1,3,5,18,0,15308,12,2,No,Travel_Rarely,2,4,2,2,4,3,5,No
E100583,43,Female,Single,Research & Development,27,4,Human Resources,Laboratory Technician,2,3,1,1,0,6,13,0,11234,23,1,No,Travel_Frequently,3,2,3,1,3,4,2,No
E100584,36,Female,Single,Sales,6,4,Life Sciences,Sales Executive,5,6,5,3,1,0,19,0,22946,16,0,No,Travel_Rarely,2,1,3,2,1,3,6,Yes
E100585,56,Male,Married,Sales,23,3,Human Resources,Sales Representative,3,2,1,0,1,7,5,0,11207,14,1,No,Travel_Rarely,3,3,1,3,3,3,1,No
E100586,20,Female,Married,Sales,12,5,Other,Sales Representative,5,0,0,0,0,6,0,0,20256,21,3,Yes,Travel_Rarely,3,1,1,1,4,3,3,Yes
E100587,30,Male,Single,Research & Development,4,4,Marketing,Manager,1,11,4,2,4,3,14,2,7981,25,0,No,Travel_Rarely,1,3,4,2,4,3,4,No
E100588,45,Male,Single,Human Resources,28,4,Medical,Human Resources,2,0,0,0,0,0,2,0,8720,23,3,No,Travel_Rarely,4,1,1,2,2,3,2,Yes
E100589,37,Male,Married,Research & Development,13,4,Other,Healthcare Representative,2,14,5,1,9,7,20,1,11945,20,0,No,Travel_Rarely,1,2,2,2,3,3,5,No
E100590,45,Female,Single,Sales,17,4,Medical,Sales Executive,5,4,3,0,1,9,14,2,17153,13,2,Yes,Travel_Rarely,3,1,2,1,2,3,0,Yes
E100591,25,Male,Single,Research & Development,27,3,Marketing,Manufacturing Director,1,1,0,0,0,6,13,1,8200,24,2,No,Non-Travel,1,2,3,3,4,3,1,Yes
E100592,58,Male,Divorced,Research & Development,8,5,Technical Degree,Healthcare Representative,5,3,1,0,1,7,13,0,20363,18,1,No,Travel_Rarely,3,3,1,4,3,4,5,No
E100593,56,Male,Married,Research & Development,26,5,Life Sciences,Laboratory Technician,4,3,1,0,0,9,12,1,17344,22,3,No,Travel_Frequently,1,2,4,2,3,3,3,No
E100594,18,Male,Married,Research & Development,20,1,Life Sciences,Healthcare Representative,2,0,0,0,0,0,4,0,9843,19,3,No,Travel_Frequently,4,1,4,1,1,3,0,No
E100595,20,Female,Married,Research & Development,3,4,Medical,Manufacturing Director,2,2,1,0,1,4,13,1,10652,25,0,No,Travel_Rarely,4,4,4,4,4,3,6,No
E100596,30,Female,Married,Sales,12,4,Medical,Manager,4,6,2,3,5,8,8,2,18000,17,2,No,Travel_Rarely,2,3,4,2,4,3,0,No
E100597,45,Female,Married,Sales,7,1,Medical,Sales Representative,1,3,2,1,1,4,16,0,7870,12,1,Yes,Travel_Frequently,3,4,3,1,1,4,3,No
E100598,42,Male,Married,Human Resources,12,5,Marketing,Human Resources,2,1,0,0,0,9,2,0,10258,18,2,No,Travel_Rarely,3,4,1,3,4,3,6,No
E100599,50,Male,Married,Sales,2,2,Technical Degree,Sales Representative,3,2,0,0,1,2,14,0,14120,21,3,No,Travel_Frequently,1,4,1,2,2,3,0,No
E100600,55,Male,Single,Sales,24,2,Life Sciences,Sales Representative,3,9,7,4,6,8,10,0,11987,23,1,Yes,Travel_Rarely,2,4,1,1,2,3,6,No
E100601,23,Male,Married,Sales,14,5,Other,Sales Executive,1,3,2,0,1,8,7,0,7351,23,2,Yes,Travel_Rarely,4,4,1,2,2,3,6,No
E100602,49,Male,Married,Sales,22,4,Human Resources,Sales Executive,4,3,1,1,2,3,15,0,18031,21,2,No,Travel_Rarely,1,1,4,1,3,3,1,No
E100603,38,Female,Divorced,Research & Development,23,2,Marketing,Research Scientist,5,16,6,5,13,3,28,0,23166,15,0,Yes,Travel_Rarely,2,2,4,3,2,3,1,No
E100604,33,Male,Married,Research & Development,5,3,Life Sciences,Manager,1,1,0,0,0,7,8,2,7629,25,0,Yes,Travel_Rarely,4,2,3,3,4,3,6,No
E100605,38,Male,Married,Research & Development,9,3,Technical Degree,Research Scientist,5,3,2,1,1,6,10,0,17189,25,3,No,Travel_Rarely,1,4,3,1,1,3,0,No
E100606,28,Male,Single,Research & Development,21,1,Marketing,Manager,1,8,6,3,3,4,21,0,8043,25,2,No,Travel_Rarely,4,1,4,4,2,3,2,No
E100607,54,Male,Married,Research & Development,11,5,Other,Healthcare Representative,3,7,2,2,5,5,18,1,13143,21,0,No,Travel_Rarely,3,4,2,3,2,3,0,No
E100608,53,Male,Single,Research & Development,5,5,Life Sciences,Laboratory Technician,4,1,0,0,0,2,5,0,16522,20,2,No,Travel_Rarely,2,4,1,2,3,3,2,No
E100609,52,Female,Married,Research & Development,3,2,Marketing,Manager,3,0,0,0,0,5,12,1,14786,17,1,No,Travel_Rarely,4,3,3,3,4,3,0,No
E100610,36,Female,Single,Research & Development,27,4,Life Sciences,Healthcare Representative,4,6,5,1,1,7,7,0,18397,15,2,No,Travel_Rarely,2,1,4,2,1,3,5,Yes
E100611,37,Female,Married,Sales,17,5,Life Sciences,Manager,5,1,0,0,0,9,13,2,19786,12,2,No,Travel_Rarely,1,4,1,3,4,3,4,No
E100612,35,Male,Single,Research & Development,2,2,Technical Degree,Manufacturing Director,1,12,5,0,7,8,15,0,8143,22,3,Yes,Travel_Frequently,2,2,1,3,2,3,1,Yes
E100613,58,Male,Married,Research & Development,24,2,Human Resources,Research Scientist,2,0,0,0,0,2,6,1,10823,22,1,Yes,Travel_Rarely,1,3,4,2,4,3,0,No
E100614,31,Male,Divorced,Human Resources,1,5,Technical Degree,Human Resources,2,1,0,0,0,7,14,0,11161,22,1,No,Travel_Rarely,2,4,2,3,1,3,1,No
E100615,32,Male,Single,Research & Development,7,2,Life Sciences,Healthcare Representative,4,0,0,0,0,2,5,2,14672,14,0,No,Travel_Rarely,1,4,2,2,2,3,3,No
E100616,48,Female,Married,Human Resources,14,1,Marketing,Human Resources,4,6,2,1,1,1,15,2,17653,23,1,No,Travel_Rarely,1,4,3,2,4,3,4,Yes
E100617,18,Male,Married,Research & Development,5,1,Other,Manufacturing Director,3,11,7,2,7,4,17,1,16133,21,3,No,Travel_Frequently,1,1,4,3,1,3,2,No
E100618,20,Male,Single,Sales,19,5,Technical Degree,Manager,2,5,4,1,2,3,9,2,11439,15,0,Yes,Travel_Rarely,4,4,3,3,2,3,3,No
E100619,33,Male,Divorced,Research & Development,28,4,Human Resources,Healthcare Representative,3,13,2,1,11,4,14,2,14368,16,2,No,Travel_Rarely,3,2,2,2,2,3,4,No
E100620,40,Male,Single,Human Resources,28,1,Life Sciences,Human Resources,5,0,0,0,0,5,7,0,21585,15,1,No,Travel_Rarely,2,3,3,1,4,3,3,No
E100621,28,Female,Married,Research & Development,11,1,Other,Laboratory Technician,2,0,0,0,0,2,13,0,9519,20,2,No,Travel_Rarely,3,1,3,3,3,3,1,No
E100622,29,Male,Married,Sales,23,5,Technical Degree,Sales Executive,5,9,2,2,6,0,20,2,19307,21,0,No,Travel_Rarely,3,3,2,4,3,3,5,No
E100623,27,Male,Married,Research & Development,25,3,Technical Degree,Research Scientist,1,9,2,0,5,3,10,0,7837,25,1,Yes,Travel_Rarely,3,2,1,3,1,3,4,No
E100624,49,Male,Married,Research & Development,2,2,Technical Degree,Manager,3,8,3,2,1,5,19,0,12806,11,0,No,Travel_Rarely,3,4,1,1,4,3,3,No
E100625,33,Male,Single,Sales,8,1,Technical Degree,Sales Executive,4,8,2,4,5,1,15,0,15515,11,0,No,Travel_Rarely,2,1,2,1,1,3,2,No
E100626,25,Female,Single,Research & Development,9,3,Other,Manager,2,2,1,0,1,1,16,0,10562,25,1,No,Travel_Rarely,2,4,1,3,4,3,4,No
E100627,55,Female,Married,Sales,27,4,Marketing,Manager,3,1,0,0,0,0,7,0,13287,13,1,No,Non-Travel,3,1,4,3,1,4,4,No
E100628,29,Female,Married,Research & Development,3,3,Human Resources,Laboratory Technician,4,13,8,0,5,8,15,0,17632,19,0,No,Travel_Rarely,2,4,1,4,1,3,3,No
E100629,41,Female,Divorced,Research & Development,2,5,Human Resources,Manufacturing Director,1,1,0,0,0,2,13,0,6806,21,3,Yes,Travel_Rarely,2,2,2,3,4,3,5,Yes
E100630,45,Male,Divorced,Research & Development,7,4,Life Sciences,Laboratory Technician,2,2,1,0,0,1,5,2,10698,12,1,Yes,Travel_Rarely,1,2,4,1,3,3,6,No
E100631,25,Female,Divorced,Sales,5,4,Medical,Manager,5,6,4,3,2,3,18,0,23232,20,0,No,Travel_Rarely,2,4,3,4,1,4,6,No
E100632,45,Male,Married,Research & Development,21,3,Marketing,Healthcare Representative,1,1,0,0,0,5,7,3,6328,15,2,No,Travel_Frequently,4,2,2,3,4,4,6,No
E100633,53,Male,Married,Sales,26,5,Life Sciences,Sales Executive,4,8,2,2,6,0,11,0,16292,19,2,No,Travel_Rarely,3,4,2,4,4,4,6,No
E100634,43,Female,Divorced,Sales,5,1,Life Sciences,Sales Executive,2,0,0,0,0,8,8,0,10458,17,1,No,Travel_Rarely,2,1,1,4,4,4,0,Yes
E100635,25,Male,Married,Sales,20,3,Technical Degree,Sales Executive,2,7,6,0,6,8,13,0,10971,21,1,No,Non-Travel,3,2,4,1,2,3,2,No
E100636,45,Female,Single,Sales,13,1,Medical,Manager,1,4,2,1,1,7,4,2,5961,18,2,Yes,Travel_Frequently,2,1,2,1,4,3,2,Yes
E100637,45,Male,Divorced,Research & Development,21,3,Medical,Healthcare Representative,2,4,1,0,2,5,4,0,9138,12,0,No,Travel_Rarely,3,4,4,2,4,3,6,No
E100638,54,Female,Divorced,Sales,29,1,Marketing,Sales Representative,4,3,1,0,1,3,17,1,16549,15,0,Yes,Travel_Rarely,4,1,4,1,2,3,3,No
E100639,58,Female,Married,Research & Development,20,3,Medical,Healthcare Representative,1,1,0,0,0,1,4,1,5689,19,0,Yes,Travel_Frequently,2,3,1,2,2,3,5,Yes
E100640,53,Female,Single,Research & Development,29,4,Life Sciences,Research Scientist,5,3,1,0,2,7,16,0,20163,11,3,Yes,Travel_Rarely,2,4,2,1,3,3,1,No
E100641,44,Female,Married,Research & Development,6,2,Medical,Manufacturing Director,1,2,1,0,0,6,15,1,7919,11,1,No,Travel_Rarely,4,2,4,1,4,3,1,No
E100642,34,Female,Divorced,Human Resources,20,4,Medical,Manager,1,4,3,0,0,3,16,3,8173,20,3,No,Travel_Rarely,2,2,4,2,1,3,6,Yes
E100643,26,Male,Divorced,Research & Development,18,1,Human Resources,Laboratory Technician,5,1,0,0,0,2,9,0,21218,18,3,Yes,Travel_Rarely,3,3,3,2,2,3,0,No
E100644,50,Male,Single,Research & Development,25,5,Life Sciences,Manager,4,0,0,0,0,5,12,0,16110,12,3,No,Travel_Rarely,4,4,1,2,2,3,0,No
E100645,37,Male,Single,Sales,2,4,Other,Manager,3,0,0,0,0,0,3,0,13449,19,3,No,Travel_Rarely,1,4,2,4,3,4,3,No
E100646,30,Female,Divorced,Human Resources,25,2,Medical,Manager,3,6,2,1,3,1,18,1,12148,20,0,No,Travel_Rarely,3,4,4,2,3,3,5,Yes
E100647,45,Male,Married,Sales,26,1,Medical,Sales Representative,5,0,0,0,0,6,4,1,18849,19,1,No,Travel_Frequently,2,4,1,4,3,3,1,No
E100648,46,Female,Married,Sales,6,4,Technical Degree,Sales Representative,4,9,6,1,6,2,9,0,17824,14,1,Yes,Travel_Rarely,3,1,2,4,4,3,2,No
E100649,30,Male,Divorced,Sales,9,3,Medical,Sales Representative,2,5,2,2,1,0,19,1,11616,12,3,Yes,Travel_Rarely,4,4,4,2,4,4,5,No
E100650,52,Male,Single,Research & Development,25,5,Medical,Manager,5,7,5,1,1,1,20,1,20737,13,1,No,Travel_Rarely,2,1,2,2,4,3,1,No
