EmployeeKey,EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,DistanceFromHome,Education,EducationField,BusinessTravel,Attrition,MonthlyIncome,PercentSalaryHike,StockOptionLevel,PerformanceRating,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,RelationshipSatisfaction,OverTime,JobLevel,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,ManagerChangesLast2Yrs,NumCompaniesWorked,TotalWorkingYears,TrainingTimesLastYear,MonthlyIncome_was_missing,YearsSinceLastPromotion_was_missing,ManagerChangesLast2Yrs_was_missing
100501,E100501,56,Male,Divorced,Research & Development,Research Scientist,24,3,Human Resources,Travel_Rarely,No,6581.0,12.0,1.0,3.0,1.0,3.0,4.0,3.0,2.0,No,1,14,6,2.0,7,0.0,0,14,2,0,0,0
100502,E100502,49,Female,Married,Sales,Sales Representative,27,5,Human Resources,Travel_Rarely,No,21026.0,15.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,No,5,6,4,0.0,3,0.0,2,10,3,0,0,0
100503,E100503,41,Female,Divorced,Research & Development,Healthcare Representative,6,3,Marketing,Travel_Frequently,Yes,9661.0,24.0,0.0,4.0,3.0,3.0,1.0,2.0,2.0,No,2,5,3,1.0,0,3.0,3,6,6,0,0,0
100504,E100504,40,Female,Married,Sales,Sales Representative,23,1,Marketing,Travel_Rarely,No,19634.0,19.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,Yes,5,17,14,2.0,9,3.0,1,31,1,0,0,0
100505,E100505,49,Male,Married,Sales,Sales Representative,16,5,Marketing,Travel_Rarely,No,7715.0,12.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,Yes,1,8,2,1.0,6,0.0,6,14,1,0,0,0
100506,E100506,54,Male,Single,Research & Development,Manager,17,3,Technical Degree,Non-Travel,No,17537.0,25.0,0.0,3.0,3.0,4.0,2.0,2.0,2.0,No,4,0,0,0.0,0,2.0,0,14,0,0,0,0
100507,E100507,29,Male,Married,Research & Development,Laboratory Technician,19,1,Medical,Travel_Rarely,Yes,10147.0,18.0,2.0,3.0,2.0,1.0,2.0,1.0,4.0,No,2,2,1,0.0,0,0.0,2,10,0,0,0,0
100508,E100508,30,Male,Married,Research & Development,Healthcare Representative,3,3,Human Resources,Travel_Rarely,No,21047.0,13.0,2.0,3.0,2.0,1.0,4.0,1.0,4.0,No,4,16,5,6.0,10,0.0,8,28,3,0,0,0
100509,E100509,40,Male,Married,Research & Development,Laboratory Technician,18,2,Human Resources,Travel_Rarely,No,18979.0,18.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,No,5,3,0,1.0,1,1.0,1,3,0,0,0,0
100510,E100510,42,Female,Married,Sales,Sales Representative,7,1,Marketing,Travel_Rarely,No,15394.0,14.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,No,3,0,0,0.0,0,3.0,4,11,5,0,0,0
100511,E100511,52,Male,Divorced,Research & Development,Manufacturing Director,9,3,Human Resources,Non-Travel,No,15823.0,14.0,0.0,3.0,1.0,2.0,4.0,2.0,3.0,No,4,3,1,1.0,2,0.0,3,4,4,0,0,0
100512,E100512,58,Male,Single,Research & Development,Research Scientist,20,2,Unknown,Travel_Rarely,No,17960.0,22.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,No,5,5,3,2.0,4,0.0,2,15,4,0,0,0
100513,E100513,47,Male,Divorced,Sales,Sales Executive,12,2,Human Resources,Travel_Rarely,No,22498.0,17.0,0.0,3.0,3.0,1.0,4.0,4.0,2.0,Yes,5,30,20,5.0,28,0.0,4,35,6,0,0,0
100514,E100514,34,Male,Single,Research & Development,Healthcare Representative,5,1,Life Sciences,Travel_Frequently,No,17605.0,15.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,No,5,1,0,0.0,0,0.0,5,8,1,0,0,0
100515,E100515,37,Female,Married,Research & Development,Laboratory Technician,3,4,Other,Travel_Rarely,No,13564.0,14.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,No,3,3,2,0.0,2,1.0,0,9,4,0,0,0
100516,E100516,42,Male,Single,Research & Development,Manager,11,5,Other,Travel_Rarely,No,15086.0,17.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,No,3,10,3,1.0,5,2.0,1,18,0,0,0,0
100517,E100517,39,Female,Single,Research & Development,Laboratory Technician,25,1,Human Resources,Travel_Frequently,Yes,13768.0,22.0,2.0,3.0,4.0,2.0,1.0,2.0,4.0,No,3,2,0,0.0,0,2.0,0,15,3,0,0,0
100518,E100518,30,Male,Married,Research & Development,Research Scientist,4,2,Technical Degree,Travel_Frequently,No,7931.0,13.0,1.0,4.0,2.0,3.0,3.0,4.0,1.0,Yes,2,0,0,0.0,0,0.0,2,1,5,0,0,0
100519,E100519,36,Female,Single,Research & Development,Manager,5,2,Marketing,Travel_Rarely,Yes,14957.0,25.0,2.0,3.0,4.0,4.0,3.0,1.0,4.0,No,3,14,11,8.0,2,0.0,7,25,4,0,0,0
100520,E100520,53,Female,Married,Research & Development,Healthcare Representative,1,1,Medical,Travel_Rarely,Yes,11734.0,19.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,No,3,3,2,0.0,2,0.0,7,11,1,0,0,0
100521,E100521,29,Male,Divorced,Sales,Sales Representative,27,4,Medical,Travel_Rarely,No,13520.0,24.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,No,3,3,2,0.0,1,1.0,3,6,1,0,1,0
100522,E100522,58,Female,Single,Research & Development,Research Scientist,28,5,Life Sciences,Travel_Rarely,No,18459.0,23.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,Yes,4,4,3,0.0,3,1.0,5,14,5,0,0,0
100523,E100523,36,Male,Married,Research & Development,Manager,29,3,Medical,Travel_Rarely,No,15691.0,15.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,Yes,3,0,0,0.0,0,0.0,8,14,0,0,0,0
100524,E100524,29,Female,Married,Research & Development,Laboratory Technician,18,1,Medical,Travel_Rarely,No,9572.0,22.0,0.0,3.0,4.0,4.0,2.0,1.0,3.0,No,2,13,11,1.0,9,1.0,6,15,4,0,0,0
100525,E100525,26,Male,Married,Research & Development,Laboratory Technician,12,5,Marketing,Travel_Rarely,No,19649.0,13.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,No,5,2,1,0.0,0,0.0,1,8,0,0,0,0
100526,E100526,24,Female,Single,Research & Development,Healthcare Representative,13,5,Marketing,Travel_Rarely,No,16344.0,12.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,No,4,2,0,0.0,1,0.0,1,6,1,0,0,0
100527,E100527,45,Female,Single,Research & Development,Research Scientist,9,2,Technical Degree,Non-Travel,No,8044.0,17.0,0.0,3.0,3.0,1.0,3.0,3.0,4.0,No,1,0,0,0.0,0,1.0,2,12,3,0,0,0
100528,E100528,31,Female,Single,Sales,Manager,2,3,Life Sciences,Travel_Rarely,No,13309.0,22.0,2.0,3.0,3.0,3.0,4.0,1.0,4.0,No,3,2,1,0.0,0,0.0,7,6,4,0,0,0
100529,E100529,48,Female,Single,Research & Development,Laboratory Technician,5,1,Medical,Travel_Rarely,No,18570.0,17.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,Yes,5,8,7,0.0,6,0.0,9,19,6,0,0,0
100530,E100530,36,Male,Single,Research & Development,Manager,13,2,Technical Degree,Travel_Rarely,Yes,20500.0,22.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,Yes,5,8,3,4.0,5,0.0,8,20,3,0,0,0
100531,E100531,33,Male,Married,Sales,Sales Representative,16,2,Life Sciences,Travel_Rarely,No,17768.0,23.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,No,4,13,5,7.0,1,0.0,2,14,5,0,0,0
100532,E100532,22,Male,Divorced,Human Resources,Manager,16,4,Other,Travel_Rarely,No,6932.0,15.0,3.0,3.0,4.0,4.0,1.0,3.0,4.0,Yes,1,2,1,0.0,1,1.0,8,7,4,0,0,0
100533,E100533,52,Male,Divorced,Research & Development,Healthcare Representative,24,5,Medical,Travel_Frequently,Yes,11333.0,14.0,1.0,4.0,2.0,3.0,3.0,1.0,3.0,No,2,6,5,2.0,1,1.0,9,11,1,0,0,0
100534,E100534,29,Female,Married,Research & Development,Laboratory Technician,3,1,Medical,Travel_Rarely,Yes,18245.0,23.0,3.0,3.0,1.0,3.0,1.0,1.0,4.0,Yes,5,3,2,0.0,1,1.0,7,14,4,0,0,0
100535,E100535,42,Male,Single,Sales,Sales Representative,22,1,Marketing,Travel_Frequently,No,22504.0,21.0,1.0,3.0,4.0,3.0,3.0,1.0,1.0,No,5,8,5,1.0,4,1.0,4,11,1,0,0,0
100536,E100536,38,Unknown,Single,Sales,Sales Representative,4,1,Human Resources,Travel_Rarely,No,17094.0,12.0,0.0,3.0,4.0,1.0,3.0,2.0,3.0,No,5,6,4,1.0,0,0.0,9,10,2,0,0,1
100537,E100537,53,Female,Single,Human Resources,Manager,11,2,Life Sciences,Travel_Frequently,Yes,22284.0,12.0,0.0,3.0,4.0,1.0,1.0,4.0,4.0,No,5,2,0,0.0,1,1.0,2,8,1,0,0,0
100538,E100538,40,Female,Single,Sales,Manager,23,4,Medical,Travel_Rarely,No,18935.0,17.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,No,4,2,1,0.0,1,1.0,6,15,1,0,0,0
100539,E100539,33,Male,Married,Research & Development,Manufacturing Director,26,3,Unknown,Travel_Rarely,No,6980.0,20.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,No,1,1,0,0.0,0,0.0,8,8,5,0,0,0
100540,E100540,56,Female,Married,Research & Development,Laboratory Technician,14,2,Technical Degree,Non-Travel,No,20960.0,17.0,0.0,3.0,1.0,4.0,4.0,1.0,3.0,No,5,4,3,1.0,0,1.0,5,9,4,0,0,0
100541,E100541,59,Female,Married,Sales,Sales Representative,29,3,Technical Degree,Travel_Rarely,No,9851.0,14.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,No,2,16,4,6.0,5,0.0,2,20,3,0,0,0
100542,E100542,56,Male,Married,Sales,Sales Representative,3,4,Human Resources,Travel_Rarely,No,8917.0,24.0,1.0,3.0,1.0,4.0,1.0,2.0,2.0,Yes,2,1,0,0.0,0,0.0,4,12,1,0,0,1
100543,E100543,31,Female,Divorced,Research & Development,Research Scientist,16,5,Medical,Travel_Rarely,No,10865.0,14.0,0.0,4.0,3.0,1.0,1.0,3.0,1.0,No,3,0,0,0.0,0,0.0,6,2,4,0,0,0
100544,E100544,48,Female,Divorced,Human Resources,Human Resources,22,1,Marketing,Travel_Rarely,Yes,16840.0,14.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,No,5,0,0,0.0,0,0.0,7,6,1,0,0,0
100545,E100545,22,Male,Single,Research & Development,Laboratory Technician,15,3,Medical,Travel_Frequently,Yes,20466.0,21.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,No,5,7,3,2.0,3,2.0,3,14,0,0,0,0
100546,E100546,52,Male,Divorced,Research & Development,Manufacturing Director,28,2,Life Sciences,Travel_Rarely,No,17359.0,12.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,No,5,2,0,0.0,1,1.0,1,4,0,0,0,0
100547,E100547,40,Male,Divorced,Research & Development,Manager,10,3,Other,Travel_Rarely,No,21163.0,23.0,0.0,3.0,4.0,3.0,3.0,4.0,3.0,Yes,5,1,0,0.0,0,0.0,9,5,0,0,0,0
100548,E100548,46,Male,Married,Research & Development,Healthcare Representative,9,5,Technical Degree,Travel_Rarely,No,19615.0,23.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,No,5,2,1,0.0,1,1.0,1,12,0,0,0,0
100549,E100549,60,Male,Married,Research & Development,Laboratory Technician,11,1,Life Sciences,Travel_Rarely,No,10184.0,19.0,0.0,3.0,1.0,2.0,3.0,2.0,2.0,Yes,2,5,2,0.0,4,0.0,2,6,3,0,0,0
100550,E100550,28,Male,Married,Research & Development,Manager,16,3,Human Resources,Travel_Rarely,No,7467.0,11.0,0.0,3.0,4.0,4.0,2.0,4.0,2.0,No,1,3,2,1.0,1,1.0,7,12,5,0,0,0
100551,E100551,35,Male,Divorced,Research & Development,Healthcare Representative,10,5,Technical Degree,Travel_Frequently,Yes,7094.0,25.0,0.0,3.0,2.0,1.0,4.0,3.0,1.0,Yes,1,6,3,1.0,2,0.0,0,15,1,0,0,0
100552,E100552,29,Male,Divorced,Research & Development,Manufacturing Director,17,2,Marketing,Travel_Rarely,No,12607.0,18.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,No,3,2,1,1.0,0,2.0,6,13,0,0,0,0
100553,E100553,26,Female,Single,Sales,Sales Executive,19,4,Technical Degree,Travel_Rarely,No,9165.0,16.0,2.0,3.0,1.0,4.0,2.0,4.0,1.0,No,2,3,1,1.0,0,0.0,5,6,4,0,0,0
100554,E100554,27,Male,Married,Human Resources,Human Resources,2,2,Other,Travel_Rarely,No,21583.0,25.0,2.0,3.0,3.0,2.0,3.0,4.0,1.0,No,5,0,0,0.0,0,0.0,1,11,0,0,0,0
100555,E100555,34,Female,Married,Sales,Sales Representative,24,1,Medical,Travel_Rarely,Yes,6216.0,23.0,1.0,3.0,1.0,2.0,2.0,4.0,4.0,No,1,0,0,0.0,0,1.0,8,3,2,0,0,0
100556,E100556,55,Male,Married,Sales,Sales Executive,23,2,Other,Travel_Rarely,No,15724.0,20.0,1.0,3.0,4.0,4.0,1.0,3.0,2.0,No,4,3,1,1.0,2,0.0,4,14,2,0,0,0
100557,E100557,24,Male,Single,Research & Development,Manufacturing Director,2,2,Other,Travel_Rarely,No,18467.0,17.0,0.0,3.0,3.0,3.0,3.0,3.0,1.0,No,4,1,0,0.0,0,0.0,1,13,5,0,0,0
100558,E100558,30,Male,Divorced,Research & Development,Manager,6,2,Medical,Non-Travel,No,13611.0,22.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,Yes,4,4,1,1.0,1,0.0,2,11,3,1,0,0
100559,E100559,57,Male,Married,Research & Development,Manager,19,2,Technical Degree,Travel_Frequently,No,19859.0,15.0,1.0,3.0,1.0,3.0,2.0,4.0,1.0,No,5,0,0,0.0,0,0.0,6,2,6,0,0,0
100560,E100560,59,Male,Divorced,Research & Development,Manufacturing Director,8,1,Human Resources,Travel_Rarely,No,18633.0,16.0,1.0,3.0,4.0,2.0,3.0,2.0,4.0,No,5,0,0,0.0,0,2.0,6,4,2,0,0,0
100561,E100561,26,Female,Divorced,Research & Development,Manufacturing Director,26,5,Medical,Travel_Rarely,Yes,15506.0,16.0,2.0,3.0,1.0,4.0,2.0,3.0,1.0,No,3,10,7,1.0,7,2.0,9,20,4,0,0,0
100562,E100562,44,Male,Married,Sales,Manager,29,3,Medical,Travel_Rarely,No,14734.0,23.0,0.0,3.0,4.0,2.0,2.0,4.0,1.0,No,3,4,1,1.0,3,0.0,0,8,0,0,0,0
100563,E100563,19,Female,Married,Research & Development,Laboratory Technician,3,4,Marketing,Travel_Rarely,No,13910.0,19.0,1.0,3.0,4.0,3.0,1.0,2.0,3.0,No,3,6,5,3.0,4,0.0,9,7,2,0,0,0
100564,E100564,22,Female,Married,Research & Development,Healthcare Representative,26,3,Technical Degree,Travel_Rarely,No,17038.0,20.0,0.0,3.0,2.0,3.0,3.0,3.0,4.0,No,4,9,5,5.0,3,0.0,3,17,2,0,0,0
100565,E100565,46,Male,Single,Research & Development,Research Scientist,14,3,Medical,Travel_Rarely,No,17207.0,23.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,No,5,3,1,1.0,2,0.0,5,6,3,0,0,0
100566,E100566,54,Male,Married,Research & Development,Research Scientist,25,4,Human Resources,Travel_Rarely,No,18671.0,14.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,No,4,7,2,4.0,1,0.0,7,15,2,0,0,0
100567,E100567,55,Female,Single,Sales,Sales Executive,16,1,Life Sciences,Travel_Rarely,No,13261.0,22.0,1.0,4.0,1.0,3.0,1.0,1.0,4.0,No,3,3,1,1.0,2,0.0,2,11,0,0,0,0
100568,E100568,36,Male,Married,Research & Development,Manager,1,4,Technical Degree,Travel_Frequently,No,16352.0,21.0,1.0,3.0,1.0,1.0,4.0,3.0,1.0,No,5,1,0,0.0,0,0.0,2,2,5,0,0,0
100569,E100569,25,Male,Single,Research & Development,Laboratory Technician,21,1,Marketing,Travel_Rarely,Yes,10763.0,22.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,No,2,2,1,0.0,0,0.0,7,10,6,0,0,0
100570,E100570,18,Female,Single,Research & Development,Manufacturing Director,3,3,Other,Travel_Rarely,Yes,6581.0,23.0,0.0,3.0,2.0,3.0,1.0,3.0,3.0,Yes,1,3,1,0.0,2,0.0,7,11,5,0,0,0
100571,E100571,39,Male,Single,Research & Development,Research Scientist,22,1,Medical,Travel_Rarely,Yes,5136.0,15.0,0.0,3.0,2.0,4.0,1.0,3.0,4.0,Yes,1,1,0,0.0,0,0.0,7,2,5,0,0,0
100572,E100572,34,Female,Single,Human Resources,Human Resources,26,5,Human Resources,Travel_Rarely,No,15175.0,14.0,3.0,4.0,3.0,2.0,2.0,1.0,3.0,Yes,3,2,1,0.0,1,1.0,0,12,6,0,0,0
100573,E100573,24,Female,Married,Research & Development,Laboratory Technician,18,4,Technical Degree,Travel_Rarely,No,16893.0,11.0,2.0,3.0,2.0,2.0,4.0,1.0,4.0,Yes,4,2,0,1.0,0,3.0,7,14,1,0,0,0
100574,E100574,42,Male,Married,Human Resources,Human Resources,9,5,Human Resources,Travel_Rarely,Yes,8875.0,20.0,1.0,3.0,3.0,1.0,2.0,4.0,2.0,Yes,2,0,0,0.0,0,1.0,7,5,0,0,1,0
100575,E100575,21,Male,Married,Research & Development,Manager,6,3,Human Resources,Travel_Rarely,Yes,20723.0,16.0,2.0,4.0,2.0,1.0,2.0,3.0,4.0,No,5,0,0,0.0,0,3.0,1,8,2,0,0,0
100576,E100576,53,Male,Single,Sales,Sales Executive,23,4,Other,Travel_Rarely,No,17472.0,15.0,1.0,3.0,3.0,1.0,3.0,2.0,4.0,No,4,0,0,0.0,0,0.0,8,3,2,0,0,0
100577,E100577,23,Male,Single,Sales,Sales Executive,21,3,Marketing,Travel_Rarely,Yes,10388.0,14.0,0.0,3.0,4.0,2.0,4.0,1.0,2.0,No,3,0,0,0.0,0,1.0,6,1,6,0,1,0
100578,E100578,48,Male,Single,Research & Development,Manager,25,5,Technical Degree,Non-Travel,No,17176.0,16.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,No,4,2,1,0.0,1,1.0,7,8,2,0,0,0
100579,E100579,36,Female,Single,Sales,Manager,1,3,Medical,Travel_Rarely,Yes,15402.0,22.0,3.0,3.0,3.0,4.0,1.0,2.0,1.0,No,3,4,1,1.0,3,0.0,1,18,3,0,0,0
100580,E100580,56,Male,Divorced,Sales,Sales Executive,21,4,Marketing,Travel_Rarely,No,6189.0,15.0,0.0,3.0,4.0,4.0,4.0,2.0,3.0,Yes,1,1,0,0.0,0,0.0,3,9,4,0,0,0
100581,E100581,44,Male,Single,Human Resources,Manager,27,4,Medical,Travel_Rarely,No,13611.0,,,,,,,,,,1,10,6,2.0,6,0.0,6,15,0,1,0,0
100582,E100582,27,Female,Married,Research & Development,Healthcare Representative,10,3,Life Sciences,Travel_Rarely,No,15308.0,12.0,2.0,3.0,4.0,2.0,2.0,4.0,2.0,No,4,8,3,1.0,3,0.0,5,18,5,0,0,0
100583,E100583,43,Female,Single,Research & Development,Laboratory Technician,27,4,Human Resources,Travel_Frequently,No,11234.0,23.0,1.0,4.0,2.0,3.0,1.0,3.0,3.0,No,2,3,1,1.0,0,0.0,6,13,2,0,0,0
100584,E100584,36,Unknown,Single,Sales,Sales Executive,6,4,Life Sciences,Travel_Rarely,Yes,22946.0,16.0,0.0,3.0,1.0,2.0,2.0,1.0,3.0,No,5,6,5,3.0,1,0.0,0,19,6,0,0,0
100585,E100585,56,Male,Married,Sales,Sales Representative,23,3,Human Resources,Travel_Rarely,No,11207.0,14.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,No,3,2,1,0.0,1,0.0,7,5,1,0,0,0
100586,E100586,20,Female,Married,Sales,Sales Representative,12,5,Other,Travel_Rarely,Yes,20256.0,21.0,3.0,3.0,1.0,3.0,1.0,4.0,1.0,Yes,5,0,0,0.0,0,0.0,6,0,3,0,0,0
100587,E100587,30,Male,Single,Research & Development,Manager,4,4,Marketing,Travel_Rarely,No,7981.0,25.0,0.0,3.0,3.0,1.0,2.0,4.0,4.0,No,1,11,4,2.0,4,2.0,3,14,4,0,0,0
100588,E100588,45,Male,Single,Human Resources,Human Resources,28,4,Medical,Travel_Rarely,Yes,8720.0,23.0,3.0,3.0,1.0,4.0,2.0,2.0,1.0,No,2,0,0,0.0,0,0.0,0,2,2,0,0,0
100589,E100589,37,Male,Married,Research & Development,Healthcare Representative,13,4,Other,Travel_Rarely,No,11945.0,20.0,0.0,3.0,2.0,1.0,2.0,3.0,2.0,No,2,14,5,1.0,9,1.0,7,20,5,0,0,0
100590,E100590,45,Female,Single,Sales,Sales Executive,17,4,Medical,Travel_Rarely,Yes,17153.0,13.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,Yes,5,4,3,0.0,1,2.0,9,14,0,0,0,0
100591,E100591,25,Male,Single,Research & Development,Manufacturing Director,27,3,Marketing,Non-Travel,Yes,8200.0,24.0,2.0,3.0,2.0,1.0,3.0,4.0,3.0,No,1,1,0,0.0,0,1.0,6,13,1,0,0,0
100592,E100592,58,Male,Divorced,Research & Development,Healthcare Representative,8,5,Technical Degree,Travel_Rarely,No,20363.0,18.0,1.0,4.0,3.0,3.0,4.0,3.0,1.0,No,5,3,1,0.0,1,0.0,7,13,5,0,0,0
100593,E100593,56,Male,Married,Research & Development,Laboratory Technician,26,5,Life Sciences,Travel_Frequently,No,17344.0,22.0,3.0,3.0,2.0,1.0,2.0,3.0,4.0,No,4,3,1,0.0,0,1.0,9,12,3,0,0,0
100594,E100594,18,Male,Married,Research & Development,Healthcare Representative,20,1,Life Sciences,Travel_Frequently,No,9843.0,19.0,3.0,3.0,1.0,4.0,1.0,1.0,4.0,No,2,0,0,0.0,0,0.0,0,4,0,0,0,0
100595,E100595,20,Female,Married,Research & Development,Manufacturing Director,3,4,Medical,Travel_Rarely,No,10652.0,25.0,0.0,3.0,4.0,4.0,4.0,4.0,4.0,No,2,2,1,0.0,1,1.0,4,13,6,0,0,0
100596,E100596,30,Female,Married,Sales,Manager,12,4,Medical,Travel_Rarely,No,18000.0,17.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,No,4,6,2,3.0,5,2.0,8,8,0,0,0,0
100597,E100597,45,Female,Married,Sales,Sales Representative,7,1,Medical,Travel_Frequently,No,7870.0,12.0,1.0,4.0,4.0,3.0,1.0,1.0,3.0,Yes,1,3,2,1.0,1,0.0,4,16,3,0,0,0
100598,E100598,42,Male,Married,Human Resources,Human Resources,12,5,Marketing,Travel_Rarely,No,10258.0,18.0,2.0,3.0,4.0,3.0,3.0,4.0,1.0,No,2,1,0,0.0,0,0.0,9,2,6,0,0,0
100599,E100599,50,Male,Married,Sales,Sales Representative,2,2,Technical Degree,Travel_Frequently,No,14120.0,21.0,3.0,3.0,4.0,1.0,2.0,2.0,1.0,No,3,2,0,0.0,1,0.0,2,14,0,0,0,0
100600,E100600,55,Male,Single,Sales,Sales Representative,24,2,Life Sciences,Travel_Rarely,No,11987.0,23.0,1.0,3.0,4.0,2.0,1.0,2.0,1.0,Yes,3,9,7,4.0,6,0.0,8,10,6,0,0,0
100601,E100601,23,Male,Married,Sales,Sales Executive,14,5,Other,Travel_Rarely,No,7351.0,23.0,2.0,3.0,4.0,4.0,2.0,2.0,1.0,Yes,1,3,2,0.0,1,0.0,8,7,6,0,0,0
100602,E100602,49,Male,Married,Sales,Sales Executive,22,4,Human Resources,Travel_Rarely,No,18031.0,21.0,2.0,3.0,1.0,1.0,1.0,3.0,4.0,No,4,3,1,1.0,2,0.0,3,15,1,0,0,0
100603,E100603,38,Female,Divorced,Research & Development,Research Scientist,23,2,Marketing,Travel_Rarely,No,23166.0,15.0,0.0,3.0,2.0,2.0,3.0,2.0,4.0,Yes,5,16,6,5.0,13,0.0,3,28,1,0,0,0
100604,E100604,33,Male,Married,Research & Development,Manager,5,3,Life Sciences,Travel_Rarely,No,7629.0,25.0,0.0,3.0,2.0,4.0,3.0,4.0,3.0,Yes,1,1,0,0.0,0,2.0,7,8,6,0,0,0
100605,E100605,38,Male,Married,Research & Development,Research Scientist,9,3,Technical Degree,Travel_Rarely,No,17189.0,25.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,No,5,3,2,1.0,1,0.0,6,10,0,0,0,0
100606,E100606,28,Male,Single,Research & Development,Manager,21,1,Marketing,Travel_Rarely,No,8043.0,25.0,2.0,3.0,1.0,4.0,4.0,2.0,4.0,No,1,8,6,3.0,3,0.0,4,21,2,0,0,0
100607,E100607,54,Male,Married,Research & Development,Healthcare Representative,11,5,Other,Travel_Rarely,No,13143.0,21.0,0.0,3.0,4.0,3.0,3.0,2.0,2.0,No,3,7,2,2.0,5,1.0,5,18,0,0,0,0
100608,E100608,53,Male,Single,Research & Development,Laboratory Technician,5,5,Life Sciences,Travel_Rarely,No,16522.0,20.0,2.0,3.0,4.0,2.0,2.0,3.0,1.0,No,4,1,0,0.0,0,0.0,2,5,2,0,0,0
100609,E100609,52,Female,Married,Research & Development,Manager,3,2,Marketing,Travel_Rarely,No,14786.0,17.0,1.0,3.0,3.0,4.0,3.0,4.0,3.0,No,3,0,0,0.0,0,1.0,5,12,0,0,0,0
100610,E100610,36,Female,Single,Research & Development,Healthcare Representative,27,4,Life Sciences,Travel_Rarely,Yes,18397.0,15.0,2.0,3.0,1.0,2.0,2.0,1.0,4.0,No,4,6,5,1.0,1,0.0,7,7,5,0,0,0
100611,E100611,37,Female,Married,Sales,Manager,17,5,Life Sciences,Travel_Rarely,No,19786.0,12.0,2.0,3.0,4.0,1.0,3.0,4.0,1.0,No,5,1,0,0.0,0,2.0,9,13,4,0,0,0
100612,E100612,35,Male,Single,Research & Development,Manufacturing Director,2,2,Technical Degree,Travel_Frequently,Yes,8143.0,22.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,Yes,1,12,5,0.0,7,0.0,8,15,1,0,0,0
100613,E100613,58,Male,Married,Research & Development,Research Scientist,24,2,Human Resources,Travel_Rarely,No,10823.0,22.0,1.0,3.0,3.0,1.0,2.0,4.0,4.0,Yes,2,0,0,0.0,0,1.0,2,6,0,0,0,0
100614,E100614,31,Male,Divorced,Human Resources,Human Resources,1,5,Technical Degree,Travel_Rarely,No,11161.0,22.0,1.0,3.0,4.0,2.0,3.0,1.0,2.0,No,2,1,0,0.0,0,0.0,7,14,1,0,0,0
100615,E100615,32,Male,Single,Research & Development,Healthcare Representative,7,2,Life Sciences,Travel_Rarely,No,14672.0,14.0,0.0,3.0,4.0,1.0,2.0,2.0,2.0,No,4,0,0,0.0,0,2.0,2,5,3,0,0,0
100616,E100616,48,Female,Married,Human Resources,Human Resources,14,1,Marketing,Travel_Rarely,Yes,17653.0,23.0,1.0,3.0,4.0,1.0,2.0,4.0,3.0,No,4,6,2,1.0,1,2.0,1,15,4,0,0,0
100617,E100617,18,Male,Married,Research & Development,Manufacturing Director,5,1,Other,Travel_Frequently,No,16133.0,21.0,3.0,3.0,1.0,1.0,3.0,1.0,4.0,No,3,11,7,2.0,7,1.0,4,17,2,0,0,0
100618,E100618,20,Male,Single,Sales,Manager,19,5,Technical Degree,Travel_Rarely,No,11439.0,15.0,0.0,3.0,4.0,4.0,3.0,2.0,3.0,Yes,2,5,4,1.0,2,2.0,3,9,3,0,0,0
